damp paper towel until 49
door would never again 55
dose every eight hours 80
dose given twice daily 73
dose level below which 156
down about eight miles 94
down about fifty miles 88
down about fifty yards 590
down about forty yards 169
down about seven miles 99
down about sixty miles 60
down about thirty miles 133
down about thirty yards 185
down again about eight 41
down again fifty times 115
down again quite happy 173
down again under cover 40
down again until after 107
down aisle after aisle 388
down alley after alley 51
down anything which might 109
down below floor level 49
down below water level 151
down black river quite 72
down block after block 256
down brief notes about 177
down corps after corps 46
down drink after drink 185
down eight miles since 81
down every blind alley 52
down every evening after 96
down every morning after 135
down every night after 138
down glass after glass 1506
down house after house 90
down layer after layer 435
down lines within which 92
down morning after morning 210
down nearly every house 196
down night after night 1023
down offer after offer 50
down piece after piece 107
down rider after rider 72
down rigid rules about 55
down rules under which 157
down rules which could 43
down rules which might 48
down rules which shall 176
down rules which would 183
down season after season 42
down shift while drawing 121
down slope after slope 91
down steep stone steps 149
down stone after stone 96
down until after eight 83
down which takes place 40
down which water flows 336
down which would apply 51
down while still alive 1146
down while still green 99
down while still holding 60
down whose sheer depths 93
down whose steep sides 55
down within fifty yards 200
down within thirty yards 45
draw black lines round 132
draw light guide lines 70
draw lines which appear 101
draw lines which shall 55
draw melting music under 106
dream about every night 114
dream about father every 53
dream every night about 384
dream night after night 918
dream which could never 237
dream which takes place 60
dream which would never 103
dream world where anything 123
drew blank after blank 43
drew drawn drawing drink 68
drew drawn drink drank 878
drew drawn drive drove 73
drew drink drank drive 67
drew lines round every 67
drew truly every trait 62
drop broad hints about 58
drop which takes place 61
drop which would occur 71
drug store seven times 50
drug which could cause 44
drug which might cause 46
drug which would cause 50
drying takes place under 103
drying which takes place 113
duck about thirty steps 52
duke could never force 44
dull booming noise began 93
dull faces bending round 53
dull green leaves which 43
dull moral lurking beneath 124
dull white light spread 119
dumb hotel clerk about 53
dumb mouths which would 49
dumb toiling class which 91
during about eight hours 55
during about eight months 181
during about seven months 71
during cooling after casting 103
during cooling after welding 147
during evening hours after 82
during evening study hours 53
during every class period 134
during every clock cycle 87
during every growing season 56
during every rainy season 150
during forty eight hours 68
during grain filling period 122
during later roman times 42
during motor skill learning 334
during nearly eight months 79
during plant whose bough 86
during prime evening hours 162
during prime viewing hours 147
during quiet tidal breathing 232
during rainy season which 61
during rapid social change 124
during resting tidal breathing 53
during steady state creep 335
during steady state growth 137
during usual working hours 237
during which about fifty 105
during which about forty 47
during which about thirty 133
during which anything could 44
during which anything might 76
during which blood flows 116
during which brief period 223
during which brief space 201
during which dreams occur 129
during which either party 206
during which every child 95
during which every point 49
during which grace period 92
during which growth ceases 42
during which israel would 111
during which japan would 54
during which jesus lived 53
during which large parts 76
during which learning takes 45
during which legal action 62
during which lloyd george 63
during which louis xviii 113
during which mamma would 70
during which nearly every 182
during which people began 47
during which people begin 82
during which people could 178
during which people lived 89
during which people might 40
during which people would 187
during which period about 139
during which period eight 40
during which period either 47
during which period every 184
during which period large 53
during which period nearly 72
during which period women 42
during which plant growth 40
during which rapid growth 64
during which satan shall 44
during which satan would 58
during which short period 198
during which small print 45
during which takes place 41
during which vivid dreams 72
during which women could 97
during which world trade 49
during whose brief reign 42
during whose reign japan 50
during whose reign jesus 44
during whose short reign 87
during working hours after 45
during working hours could 87
during working hours every 43
during working hours shall 144
during working hours under 48
during working hours until 49
during working hours where 71
during working hours which 129
during working hours while 138
during working hours within 42
during working hours would 169
dust brown ranks stood 49
dust which often falls 118
duty night after night 111
duty which every human 49
duty which every nation 61
duty which urges every 62
duty which would often 98
dyes which change color 157
