narrow black strip of the 69
nuclear weapon state in the 60
nuclear weapon testing in the 127
nuclear weapon tests in the 1194
nuclear weapon tests on the 54
nuclei takes place in the 214
nuclei which appear to be 91
nuclei which belong to the 55
nuclei which decay to the 260
number about equal to the 216
number after looking it up 43
number falls short of the 145
number nearly equal to my 45
number nearly equal to the 327
number seven seems to be 77
number shall appear on the 69
number takes place in the 63
number under which it is 165
number which added to the 87
number which appear to be 61
number which belong to the 56
number which occur in the 53
number which ought to be 89
number which seems to be 64
number which shall be the 65
number which would be the 63
number whose value is the 61
number would appear in the 104
number would appear on the 74
number would appear to be 241
number would prove to be 40
