wad cheek 159 wad bills
57 was price 169 was
rally 72 was ranch 45
was rather 68 was river
54 was season 1824 was
siege 241 was sight 87
was sitting 93 was small
76 was stage 69117 was
state 179 was still 128
was store 73 was synod
214 was table 575 was
tense 134 was theater 53
was treaty 109 was turning
329 was visit 160 was
vital 58 was wedding 167
was woman 52 was writing
256 was close 175 was
speed 222 was hours 62
was after 84 was again
1153 was under 43 was
until 86 was while 74
was within 241 was would
78 was kinds 42 was
right 63 was sorts 79
was about 90 was large
18162 was sides 155 was
easier 58 was lower 66
was worse 146 was round
134 was beauty 117 was
father 1284 was first 308
was grace 52 was looks
47 was lover 49 was
mother 1318 was negro 53
was order 223 was royal
46 was title 57 was
words 94 was alone 87
was first 194 was fully
41 was given 346 was
named 285 was shown 89
was slain 172 was taken
464 was urged 73 was
action 52 was beauty 60
was blood 127 was calling
42 was casting 68 was
chair 56 was chief 66
was dress 40 was elbow
65 was father 2929 was
fault 260 was first 372
was frank 99 was grace
245 was hands 55 was
house 40 was indian 343
was locks 51 was moral
72 was mother 1934 was
noble 59 was order 1638
was people 73 was place
55 was power 154 was
pupil 103 was putting 57
was right 250 was royal
81 was share 41 was
skill 99 was steady 48
was strong 46 was style
116 was suite 53 was
uncle 126 was usual 47
was visit 44 was voice
77 was watch 58 was
whole 116 was words 130
was writing 46 was water
44 was author 108 was
first 78 was owner 40
was terms 897 was bound
154 was liable 80 was
still 44 was thirty 66
was whose 47 was letting
51 was thinking 41 was
about 789 was adept 42
was after 128 was again
43 was aware 422 was
badly 109 was bored 41
was calling 62 was causing
69 was close 350 was
drawing 78 was driving 40
was eight 40 was either
50 was empty 60 was
falling 65 was feeling 344
was fifty 136 was finding
56 was forty 96 was
fully 1867 was gaining 59
was getting 571 was growing
233 was grown 83 was
holding 73 was known 427
was looking 255 was nearly
638 was often 80 was
pitch 166 was plain 159
was playing 83 was pouring
59 was quite 4722 was
rather 256 was reaching 53
was really 140 was running
236 was serving 65 was
seven 166 was shaking 47
was showing 152 was sinking
40 was sitting 172 was
sixty 146 was speaking 52
was strong 55 was taken
110 was talking 41 was
thinking 69 was thirty 134
was tired 268 was truly
58 was turning 92 was
under 875 was usual 42
was willing 64 was within
48 was working 326 was
writing 69 was lamps 131
was party 92 was fault
54 was arthur 50 was
george 97 was henry 114
was james 72 was thomas
181 was months 100 was
alone 116 was court 161
was event 89 was first
52 was force 40 was
method 50 was point 334
was power 48 was route
136 was stage 220 was
title 65 was token 108
was treaty 46 was which
93 was again 47 was
alone 51 was first 48
was fully 70 was given
81 was named 64 was
often 51 was quite 50
was shown 125 was taken
319 was about 388 was
after 59 was again 51
was aware 153 was badly
50 was based 58 was
calling 76 was chief 56
was close 218 was drawing
143 was eight 135 was
evening 41 was falling 59
was feeling 87 was fifty
234 was forty 151 was
fully 439 was getting 177
was growing 99 was holding
52 was known 1993 was
looking 83 was named 40
was nearly 476 was owned
53 was playing 65 was
prime 63 was quite 1706
was rather 98 was running
179 was serving 128 was
seven 123 was showing 48
was sitting 68 was sixty
344 was still 73 was
strong 59 was taken 73
was teaching 113 was thirty
330 was tired 46 was
turning 60 was under 1184
was within 58 was working
1062 was world 44 was
writing 92 was action 177
was alone 43 was appeal
42 was change 74 was
class 47 was court 242
was defeat 69 was engaging
229 was event 337 was
first 48 was grand 147
was inlet 60 was light
211 was method 1554 was
morning 85 was noble 48
was order 90 was party
45 was period 226 was
point 2016 was power 145
was river 109 was route
1761 was stage 2204 was
stream 54 was title 203
was token 54 was track
57 was treaty 240 was
woman 53 was doors 63
was gates 150 was large
45 was rival 47 was
roads 46 was women 52
was drink 157 was sleep
688 was about 88 was
alone 116 was right 982
was happy 51 was lloyd
50 was others 41 was
where 333 was longer 1064
was nearer 113 was where
41 was worse 53 was
asked 141 was given 65
was silly 40 was taken
184 was about 204 was
alone 72 was anything 117
was calling 92 was driving
105 was getting 80 was
kissing 49 was looking 58
was playing 79 was right
430 was running 113 was
sitting 232 was still 50
was talking 141 was thinking
126 was under 82 was
walking 89 was while 471
was working 100 was about
42 was after 89 was
crazy 41 was asked 100
was begun 115 was first
67 was found 338 was
given 209 was grown 55
was hoped 65 was lived
56 was never 840 was
really 67 was saved 41
was spent 49 was taken
355 was tried 79 was
lover 66 was enemy 87
was equal 55 was father
69 was loose 109 was
about 178 was about 98
was about 277 was above
46 was after 72 was
alive 49 was alone 195
was asked 113 was aware
253 was bound 759 was
creating 56 was feeling 53
was found 40 was fully
74 was getting 78 was
given 178 was hanged 53
was happy 138 was helping
48 was known 143 was
looking 60 was named 45
was often 44 was playing
53 was quite 154 was
rather 456 was really 178
was right 1263 was seeking
55 was sitting 103 was
sorry 43 was speaking 113
was still 825 was taken
115 was talking 56 was
telling 100 was thinking 194
was tried 77 was truly
66 was under 140 was
willing 191 was working 114
was worthy 96 was writing
48 was about 69 was
willing 77 was whose 52
was under 47 was apart
45 was aside 82 was
about 150 was after 167
was asked 53 was broke
95 was built 298 was
chose 41 was comes 67
was could 900 was dared
78 was drove 128 was
every 115 was fired 65
was first 2276 was found
352 was loved 50 was
might 190 was night 132
was people 57 was really
40 was saved 46 was
smote 89 was spoke 586
was stole 50 was stood
73 was urged 65 was
while 53 was within 98
was would 560 was wrote
188 was aware 50 was
morning 317 was proud 120
was tardy 61 was tired
101 was about 452 was
after 242 was alive 44
was asked 52 was bound
70 was calling 48 was
driving 47 was feeling 272
was getting 255 was given
90 was happy 57 was
headed 45 was holding 150
was hungry 50 was jumping
100 was keeping 41 was
looking 1081 was missing 78
was nearly 42 was never
160 was playing 111 was
quite 85 was really 159
was right 195 was running
64 was seeking 144 was
selling 78 was sitting 53
was sorry 91 was speaking
181 was staring 47 was
still 329 was taken 57
was talking 468 was telling
109 was thinking 392 was
tired 50 was waiting 153
was willing 61 was working
179 was writing 143 was
above 91 was acted 508
was added 464 was after
229 was again 154 was
aided 75 was alone 78
was asked 1779 was began
1915 was bound 76 was
broke 2088 was built 3827
was burst 44 was cared
169 was chose 1303 was
could 3244 was cried 203
was cured 97 was daily
44 was dared 187 was
drank 45 was drove 972
was dwelt 44 was earned
68 was ended 214 was
every 63 was faced 92
was feared 46 was fired
516 was first 53576 was
fixed 300 was found 2787
was freed 150 was fully
50 was headed 341 was
hired 257 was later 1087
was leaned 121 was lived
330 was loved 157 was
lured 75 was might 460
was mixed 40 was moved
889 was named 910 was
nearly 52 was never 137
was noted 140 was often
134 was ought 347 was
owned 277 was paved 189
was posed 47 was raked
81 was really 1044 was
reaped 44 was reared 46
was ruled 288 was saved
1749 was seems 137 was
shook 115 was slept 70
was smote 53 was sowed
157 was spake 107 was
spent 109 was spied 43
was split 45 was spoke
3035 was sprang 45 was
spread 197 was still 201
was stole 560 was stood
1399 was swore 67 was
thrust 49 was tried 744
was truly 121 was twice
46 was under 67 was
upset 113 was urged 1420
was waked 56 was would
5224 was wrote 5132 was
every 43 was grief 92
was aware 55 was mother
42 was mother 45 was
could 56 was could 525
was would 186 was could
447 was found 55 was
would 201 was asked 40
was could 421 was would
158 was about 41 was
force 147 was about 413
was black 49 was cases
14474 was eight 166 was
evening 43 was forms 94
was hands 97 was haste
182 was hearts 236 was
heine 71 was human 640
was kinds 448 was lands
458 was major 103 was
minds 230 was mouths 215
was night 44 was others
60 was parts 975 was
people 57 was reason 81
was right 85 was social
46 was sorts 357 was
souls 65 was times 309
was which 86 was white
55 was about 1517 was
after 196 was alone 40
was asked 242 was began
88 was below 41 was
could 219 was found 58
was people 48 was round
86 was tried 85 was
under 114 was where 113
was which 135 was winning
64 was would 428 was
arbor 1729 was danger 6333
was doubt 3523 was event
20314 was fault 77 was
force 40 was frame 54
was given 376 was hands
40 was haste 93 was
house 223 was hurry 1414
was large 79 was nation
87 was organ 90 was
peril 112 was period 128
was place 420 was point
119 was sense 14063 was
shape 796 was state 365
was train 48 was woman
50 was about 41 was
class 115 was minor 3345
was where 62 was favor
55 was grace 41 was
